Source,Publication Date,Title,finbert_compound,finbert_positive,finbert_negative,finbert_neutral
Guardian,2023-09-28,Will ditching inheritance tax make British society a fairer place? | Letters,0.6005229949951172,0.6381632089614868,0.03764021396636963,0.32419660687446594
Guardian,2023-07-12,Economic gloom looks likely to sink the Tories. But Labour is taking no chances | Larry Elliott,0.0910724624991417,0.12323108315467834,0.03215862438082695,0.8446102142333984
Guardian,2023-01-16,Global economic slowdown ‘to force more workers into poorly paid jobs’,0.01967824064195156,0.028950190171599388,0.009271949529647827,0.9617778062820435
Guardian,2023-08-17,"UK windfarm red tape to cost billpayers £1.5bn a year, say analysts",0.09784165769815445,0.12388460338115692,0.026042945683002472,0.8500725030899048
Guardian,2023-06-13,Less than a third of CBI members backed lobby group at vote on its survival,0.20542393624782562,0.22522638738155365,0.01980244554579258,0.7549711465835571
Guardian,2023-02-09,Marmite and Dove maker Unilever warns of more price rises this year,-0.8170680403709412,0.024359997361898422,0.8414279818534851,0.1342119574546814
Guardian,2023-09-06,The Guardian view on local government finance: a growing crisis with deep roots | Editorial,0.04315962642431259,0.053679391741752625,0.010519765317440033,0.9358009099960327
Guardian,2023-06-29,"Taxpayer cash must not be used to bail out Thames Water, says Feargal Sharkey",0.17150218784809113,0.18719805777072906,0.01569586619734764,0.7971060872077942
Guardian,2022-09-18,Restaurants v the cost of living crisis: how will they cope?,0.4519224464893341,0.7078022360801697,0.25587978959083557,0.03631800040602684
Guardian,2023-02-21,"Big banks are raking in billions in profit, and we all pay the price – time for a new windfall tax | Fran Boait",0.06187936291098595,0.106606125831604,0.04472676292061806,0.8486670851707458
Guardian,2023-07-09,Labour’s plan to insulate more homes ‘would create 4m job opportunities’,0.38165754079818726,0.5427767634391785,0.1611192226409912,0.2961040437221527
Guardian,2023-05-05,BA owner raises profit forecast as travel demand rebounds,-0.45972108840942383,0.031998053193092346,0.4917190968990326,0.4762827754020691
Guardian,2023-05-12,Corrections and clarifications,0.6988710761070251,0.722169041633606,0.023297974839806557,0.25453296303749084
Guardian,2022-11-01,RFU increases Six Nations prices for England matches due to rising costs,0.012293346226215363,0.029811685904860497,0.017518339678645134,0.9526699781417847
Guardian,2023-08-03,Next predicts bigger profits as shoppers flock to summer sale,0.0018589328974485397,0.015943318605422974,0.014084385707974434,0.9699722528457642
Guardian,2023-01-19,"James Dyson attacks Rishi Sunak’s ‘shortsighted, stupid’ tax policies",0.10283386707305908,0.12767909467220306,0.02484522946178913,0.8474756479263306
Guardian,2022-06-16,Asos warns on profits amid ‘significant increase’ in customer returns,0.011916025541722775,0.022012077271938324,0.010096052661538124,0.9678918123245239
Guardian,2023-08-03,"Over-50s could deliver takeaways, says work and pensions secretary",0.278636634349823,0.32591745257377625,0.04728082939982414,0.6268017292022705
Guardian,2023-03-20,Bonds were seen as a safe haven – but they are central to this bank crisis | Toby Nangle,0.052461400628089905,0.0698067769408226,0.017345376312732697,0.9128478765487671
Guardian,2023-02-07,UK house prices flat after four-month fall as interest rates bite,0.004615347366780043,0.022105051204562187,0.017489703372120857,0.9604052901268005
Guardian,2023-11-22,Hunt ‘will create implausible austerity with post-election public spending cuts’,0.009538205340504646,0.022960880771279335,0.013422675430774689,0.9636164903640747
Guardian,2023-01-10,Christmas and World Cup help UK retail sales rise in December,-0.08135948330163956,0.01778109185397625,0.09914056956768036,0.8830782771110535
Guardian,2023-07-20,"With all his plans in tatters, Rishi eyes some reshuffle lolz | John Crace",0.5238799452781677,0.5721918344497681,0.04831187427043915,0.3794962763786316
Guardian,2023-07-31,Building supplier Marshalls to axe further 250 jobs amid UK housebuilding slump,0.006210226099938154,0.01638759858906269,0.010177372954785824,0.9734349846839905
Guardian,2023-04-05,The RBA’s rate pause is prudent – there’s still a lot of rises yet to hit the economy | Greg Jericho,0.26846978068351746,0.4408378303050995,0.17236804962158203,0.38679414987564087
Guardian,2023-07-07,‘It’s game over’: Tory gloom spreads as Sunak fights for his five pledges,0.05672265961766243,0.07066397368907928,0.013941314071416855,0.9153947830200195
Guardian,2023-09-03,The Guardian view on Brexit borders: a slow dawning of economic reality | Editorial,0.25179538130760193,0.29211968183517456,0.04032431170344353,0.6675559878349304
Guardian,2022-06-14,Second union ballots Network Rail members over strike action,0.03674878552556038,0.04603767395019531,0.009288894012570381,0.9446733593940735
Guardian,2023-02-05,"Stop UK mobile and broadband firms ‘lining their pockets’, urge consumer experts",0.08863956481218338,0.14955277740955353,0.06091321259737015,0.7895340323448181
Guardian,2023-01-25,Cabinet heads to Chequers to plot Sunak survival course,0.10937836766242981,0.1442389190196991,0.03486055135726929,0.820900559425354
Guardian,2023-05-29,Turkish lira plunges as Erdoğan claims mandate to continue divisive rule,0.014005942270159721,0.032091256231069565,0.018085313960909843,0.9498234391212463
Guardian,2022-01-25,Record fuel prices and cost of new homes push inflation to fastest pace since mid-2014,-0.8470358848571777,0.02715054154396057,0.8741863965988159,0.09866306930780411
Guardian,2023-04-04,"Liz Truss pension episode flags risk of further financial crises, says IMF",0.026844756677746773,0.0573856346309185,0.03054087795317173,0.9120734930038452
Guardian,2022-06-08,Three’s pay-as-you-go prices to rise by up to 250% for thousands of users,-0.3833833336830139,0.2962374687194824,0.6796208024024963,0.024141738191246986
Guardian,2023-03-20,Tell us: has the meaning of shopping at John Lewis changed for you over time?,0.8620175123214722,0.8957216739654541,0.03370416536927223,0.07057419419288635
Guardian,2022-08-05,Truss warns against ‘talking UK into a recession’ in leadership hustings,0.6884634494781494,0.7927407026290894,0.10427732020616531,0.10298189520835876
Guardian,2023-08-31,The Guardian view on extreme poverty: the law should make essentials affordable | Editorial,0.5189749002456665,0.7139599323272705,0.19498500227928162,0.09105502814054489
Guardian,2023-08-21,Third of working tenants in England ‘lack savings to pay rent if they lose job’,0.015336809679865837,0.034418750554323196,0.01908194087445736,0.9464993476867676
Guardian,2022-06-28,Boris Johnson seeks to defuse row over abandoning defence spending pledge,0.3149391710758209,0.4105522930622101,0.09561312198638916,0.49383458495140076
Guardian,2023-09-01,The Guardian view on dangerous school buildings: the price of 13 years of underinvestment | Editorial,0.03759237006306648,0.04692424461245537,0.00933187548071146,0.943743884563446
Guardian,2023-03-14,Mirror and Express publisher warns that up to 420 staff are at risk of redundancy,0.01396920159459114,0.02540741115808487,0.011438210494816303,0.9631543159484863
Guardian,2022-06-17,Schools and libraries face huge cuts after soaring costs create £1.7bn shortfall,0.0175191480666399,0.027009982615709305,0.009490836411714554,0.963499128818512
Guardian,2023-05-11,Oat milk is everywhere. Why is it still so expensive?,0.7913211584091187,0.8473835587501526,0.05606239661574364,0.09655407071113586
Guardian,2023-02-16,"Aldi to hire 6,000 people across UK this year",-0.7729305028915405,0.07578926533460617,0.8487197756767273,0.07549094408750534
Guardian,2023-03-03,"HS2 rail line could be further delayed to cut costs, says boss",0.46514225006103516,0.594200074672699,0.1290578544139862,0.27674201130867004
Guardian,2023-05-28,"The Observer view on Britain’s economy: it is very sick, but there are remedies | Observer editorial",0.013645429164171219,0.023689595982432365,0.010044167749583721,0.9662662148475647
Guardian,2023-06-08,HSBC temporarily withdraws mortgage deals for new borrowers,0.04603720083832741,0.0589715912938118,0.012934384867548943,0.9280940890312195
Guardian,2023-09-20,Rishi Sunak’s government risks looking incapable of honouring a commitment | Nils Pratley,0.4126742482185364,0.5545036196708679,0.14182937145233154,0.3036670684814453
Guardian,2023-01-24,UK business activity drops at fastest pace in two years as cost rises bite,-0.031200651079416275,0.015774551779031754,0.04697520285844803,0.9372502565383911
Guardian,2023-07-14,Alan Evans obituary,0.7769306898117065,0.8231744766235352,0.04624383524060249,0.13058161735534668
Guardian,2023-05-25,Strike: Inside the Unions review – will make you furious about MPs with £250k swimming pools,0.2308560162782669,0.2611299455165863,0.030273927375674248,0.7085961103439331
Guardian,2023-03-15,Alcohol duty increase ‘historic blow’ to wine and whisky industry,0.029240844771265984,0.0445319302380085,0.015291085466742516,0.9401770234107971
Guardian,2023-01-16,Almost two in five CEOs ‘fear their global firms will be unviable within 10 years’,0.012422344647347927,0.025071289390325546,0.012648945674300194,0.962279736995697
Guardian,2023-08-17,‘Everyone got lower than they thought’: mixed feelings over A-level grades in Surrey,0.1922728270292282,0.38138046860694885,0.18910764157772064,0.4295119047164917
Guardian,2023-04-28,Why the UK rail strike truce failed to foster a lasting peace,0.025930892676115036,0.036198534071445465,0.010267642326653004,0.9535338282585144
Guardian,2023-08-27,Has hate-stirring against refugees reached a peak in Welsh town? | Letters,0.1454199254512787,0.1609688252210617,0.015548902563750744,0.8234822750091553
Guardian,2023-08-25,The Guardian view on the energy price cap: nothing to boast about | Editorial,0.04250677675008774,0.0602445974946022,0.017737818881869316,0.9220175743103027
Guardian,2023-08-05,"A year on, the devastating long-term effects of Pakistan’s floods are revealed",0.10116228461265564,0.12500254809856415,0.02384026162326336,0.8511571884155273
Guardian,2022-11-03,Sainsbury’s profits fall as households shop early for Christmas to spread cost,-0.006656825542449951,0.18588000535964966,0.1925368309020996,0.6215831637382507
Guardian,2022-07-21,Liz Truss’s tax and spending plans sow consternation among economists,0.05068587884306908,0.07468707859516144,0.02400120347738266,0.9013116955757141
Guardian,2022-06-09,"UK shoppers cutting back even on essentials, warns Poundland owner",-0.20718270540237427,0.02072233334183693,0.2279050648212433,0.7513726353645325
Guardian,2023-08-02,Asda publishes daily petrol prices online after pressure from watchdog,0.2303697168827057,0.2777274250984192,0.0473577082157135,0.6749148964881897
Guardian,2022-06-16,Why are central banks pushing to raise interest rates?,-0.4519816040992737,0.22764605283737183,0.6796276569366455,0.09272629767656326
Guardian,2023-06-16,ITV in talks to buy group behind The Traitors and Fleabag,-0.06218782067298889,0.3285626769065857,0.3907504975795746,0.2806868851184845
Guardian,2022-06-15,‘Slamming on the brakes’: economists react to the Federal Reserve’s rate hike,0.19687891006469727,0.2984834313392639,0.10160453617572784,0.5999119877815247
Guardian,2022-05-30,"As food and fuel costs rise, there is no doubt the poorest are hardest hit | Phillip Inman",0.0011770129203796387,0.05662515386939049,0.05544814094901085,0.8879267573356628
Guardian,2023-06-03,"Labour needs an ‘honest debate’ about Brexit damage, union warns",0.11994223296642303,0.15357816219329834,0.033635932952165604,0.8127859234809875
Guardian,2023-01-24,Primark enjoys bumper festive UK sales thanks to heels and baggy suits,-0.9287144541740417,0.025553952902555466,0.9542683959007263,0.020177649334073067
Guardian,2023-06-15,The west has broken its promises to developing countries – and we're all paying the price | Larry Elliott,0.2519630491733551,0.2915070056915283,0.03954397514462471,0.6689489483833313
Guardian,2023-02-13,EU tipped to avoid recession after gas crisis eases,-0.1357971727848053,0.019824858754873276,0.15562203526496887,0.8245531320571899
Guardian,2022-04-13,Stagflation looks a racing certainty as worse to come for UK households | Larry Elliott,0.11070035398006439,0.2013852298259735,0.09068487584590912,0.7079298496246338
Guardian,2022-07-24,Rishi Sunak or Liz Truss? Whoever wins faces a bleak economic outlook | Larry Elliott,0.03053838387131691,0.06592302024364471,0.035384636372327805,0.8986923098564148
Guardian,2022-11-16,Millions of UK households to pay more for energy from April,0.10458160936832428,0.2454620748758316,0.14088046550750732,0.6136574745178223
Guardian,2023-01-19,Millions of UK mobile and broadband users face 14% bill rises from April,0.1558440625667572,0.5477619767189026,0.3919179141521454,0.060320161283016205
Guardian,2023-10-22,‘Even our safe seats are in play’: Tories despair at scale of byelection defeats,0.24648703634738922,0.3005577623844147,0.05407072976231575,0.6453714966773987
